src_idx,category,rating,label,text_,gen_model
15651,Tools_and_Home_Improvement_5,5.0,CG,Did the job perfectly and cost a fair bit less than the original part.,claude-code
20469,Pet_Supplies_5,5.0,CG,"Reached for this one for years now, and my cat can't resist the taste. Best treat he's ever had, hands down. We really love it.",claude-code
14183,Movies_and_TV_5,5.0,CG,"Dame Judi truly ranks among the all-time greats. I adore this show, in part because it's wonderfully free of any crude jokes or risque undertones, which feels genuinely refreshing these days. The discs themselves arrived in flawless condition and the whole transaction went smoothly. Thoroughly satisfied with both the program and the purchase. Highly recommend it to anyone wanting some clean, witty, character-driven comedy.",claude-code
31333,Books_5,5.0,CG,"Into the Wilderness is wonderful escapist reading. I'll grant that the opening chapters move at a fairly leisurely, sedate pace, but that word certainly doesn't apply once you're into the back half. I caught myself clutching the book white-knuckled through more than one heart-pounding sequence, wide-eyed and barely breathing as it all played out. The characters who populate the story are richly drawn and easy to care about, the prose is genuinely terrific, and the more intimate scenes are handled with real taste rather than gratuitousness. A sweeping, absorbing read I happily lost myself in.",claude-code
18318,Tools_and_Home_Improvement_5,2.0,CG,"Placed a couple of orders for these LEDs when I set out to swap every bulb in the house over to LED. The trouble started fast: one burned out after just two months, and now a second has died only about half a year in. The retailer did refund me for them, to their credit. The price is good, the light is nice and bright, and our power bill dropped around fifteen dollars a month, but I'm genuinely worried about how short their lifespan seems to be.",claude-code
15557,Movies_and_TV_5,3.0,CG,"Above and Beyond plays as a semi-documentary, fact-based retelling of Colonel Paul Tibbets and his role piloting the B-29 that dropped the atomic bomb on Hiroshima in 1945. Throughout, the film keeps its attention fixed on the enormous strain Tibbets, played by Robert Taylor, labored under, and equally on his wife, played by Eleanor Parker, who has to weather long stretches of separation while kept largely in the dark about what her husband is actually doing. As a character study of a man under crushing secrecy and pressure, parts of it are compelling, but the pacing drags and the domestic melodrama wears thin over time. The historical weight is undeniable, yet the execution feels dated and uneven.",claude-code
19603,Pet_Supplies_5,3.0,CG,"Noticeably improves my dog's breath, but the price is honestly pretty steep.",claude-code
1261,Home_and_Kitchen_5,2.0,CG,"Decent concept, but the bin itself is cheaply made and looks the part, so you end up paying far too much for what amounts to flimsy plastic.",claude-code
19996,Pet_Supplies_5,1.0,CG,"My grooming wipes arrived broken and bone-dry, so I couldn't even use them. Thoroughly disappointed.",claude-code
37411,Clothing_Shoes_and_Jewelry_5,5.0,CG,"Grabbed these for my daughter. They're the must-have shoe of the moment, and the price here was terrific.",claude-code
9599,Electronics_5,5.0,CG,"You'll see warnings that the Hopper maxes out at a 3-terabyte external drive, and this 3TB one works perfectly with it. Truly plug-and-play, no setup headaches at all. Highly recommend it.",claude-code
2579,Home_and_Kitchen_5,5.0,CG,"Bought this guest bed and spent the past week sleeping on it myself, since I'm a firm believer in testing things out so my visitors don't end up with sore backs. Happily, the Aerobed delivers a genuinely comfortable night's sleep; I drifted off easily and rested deeply every night. I'd recommend it to anyone needing a guest bed.",claude-code
29021,Books_5,5.0,CG,Planning a trip and wanted to read up on the different areas ahead of time. This way we'll be a good bit more informed when we actually go.,claude-code
16759,Tools_and_Home_Improvement_5,4.0,CG,"Very good little light. Nice size, neither too big nor too small, and it's bright, excellent value for the money. Looks like it'll hold up a long time.",claude-code
10177,Electronics_5,5.0,CG,"Performs fine for what I needed. A tip for techs, though: the cable is thin. If you cut it to crimp an RJ-45 on, the connector seats a touch loose. It worked in the end, but I wouldn't cut it for custom lengths; better to grab bulk cable for that.",claude-code
19349,Tools_and_Home_Improvement_5,5.0,CG,"Among the many compact solar outdoor lights I've bought, this OxyLED really stands out. Over the past few years I've picked up well over a dozen of these little solar units for around the property, so I've got plenty to compare against. And honestly, what's not to love? It charges itself off the sun all day, then helps you spot whatever might be creeping around your yard after dark, no wiring or batteries to mess with. The eight-chip LED panel is rated at 100 lumens, and seeing it in action at night against an 80-lumen competitor I own, the difference is clear; this one is noticeably brighter and throws a wider, cleaner pool of light. Easily the best of the bunch.",claude-code
26674,Kindle_Store_5,5.0,CG,"Sometimes you just want a satisfying short read, and this one hit the spot perfectly. I spent the whole book trying to pin down the arsonist, and as someone who devours suspense and usually has a suspect locked in early, I have to say this one kept me guessing right to the end. The romances, both Carlisle and Chet's and Mike and Kelly's, were sweet and wholesome. And I adored the sixty-something Violet and her bat-wielding boyfriend. You really can't go wrong here.",claude-code
18211,Tools_and_Home_Improvement_5,5.0,CG,"Relied on a Lansky sharpening stone for years and never figured I'd need to buy another, since they seem to last forever. But we moved last year and somehow it vanished in the shuffle. I worried a new one wouldn't match the old one's quality, but the only thing it's missing is the worn, smoothed-over marks from age. For sharpening axes, shovels, hoes, or any garden tool, this is exactly what you want.",claude-code
