category,rating,label,text_,gen_model
Home_and_Kitchen_5,3.0,CG,Bought Blender at a good price. Functioned well but needed some software updates soon.,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Great drill for tight spaces! Durable and easy to use, really improved my home projects.",lfm2.5-350m
Pet_Supplies_5,5.0,CG,Great choice! The kit was easy to clean and the cat loved it instantly. Highly recommend this for any cat owner.,lfm2.5-350m
Toys_and_Games_5,3.0,CG,"The remote control was easy to use but sometimes the battery lasts too long. Overall a solid purchase, just not the best option.",lfm2.5-350m
Kindle_Store_5,5.0,CG,"The romance novel was beautifully written, engaging, and packed with emotional depth—perfect for fans of heartfelt stories. Highly recommend!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"This action figure was a hit! The design and build quality were spot on, and it’s really cool to see how much it aged. Highly recommend! (4 words)",lfm2.5-350m
Home_and_Kitchen_5,2.0,CG,"The containers are sturdy, but the labels are outdated and some gaps in sealing prevent water from escaping.",lfm2.5-350m
Toys_and_Games_5,3.0,CG,The character looks solid and the colors are vibrant but a bit faded. Would recommend if you have kids who love them.,lfm2.5-350m
Pet_Supplies_5,5.0,CG,This affordable AquaSmooth filter works wonders for my fish tank's clarity and reduced algae growth—perfect for beginners!,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"The ladder was sturdy, easy to install, and arrived in perfect condition—worth every penny! 🛠️✨",lfm2.5-350m
Electronics_5,3.0,CG,The HDMI cable is bright but the connectors feel slightly dull. Needs a quick plug-in trick to work smoothly.,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"This knife set is top-quality, with exceptional blade sharpness and comfortable grip. Highly recommend for both home chefs and kitchen enthusiasts!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The puzzles were easy to solve, with bright images and satisfying challenges. Perfect for kids who love building and problem-solving. Highly recommend!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,Love the soft texture and playful design! The toy is durable and easy to clean—perfect for little ones. Highly recommend!,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"The drill was efficient, precise, and kept my projects on track. Highly recommend!",lfm2.5-350m
Books_5,5.0,CG,Loved the characters and engaging storyline—perfect for readers who enjoy some good writing!,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,Love this water bottle! It keeps my drinks cool and lasts longer than expected. Highly recommend!,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"The cutting board is durable, easy to clean, and holds ingredients well. Highly recommended for kitchen use!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The build is sturdy, the colors are bright, and it was easy to assemble—perfect for kids!",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,2.0,CG,I bought these jeans but they felt heavy and made me ache in my calves. They were a bit expensive compared to similar items.,lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,The tape measure was accurate and included a good set of calipers. Still needs a few replacements if I use it daily.,lfm2.5-350m
Kindle_Store_5,4.0,CG,"The content was clear and informative, but the formatting felt cluttered and hard to read. Overall, a solid choice for readers seeking concise non-fiction insights.",lfm2.5-350m
Sports_and_Outdoors_5,4.0,CG,"Perfect fit and cushioning—great for yoga, though the weight felt a bit heavy.",lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,Love the pump's durability and easy setup! Fast delivery from our local shop. Highly recommend.,lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,Bought standard screws at $5 each. Saticed by fast installation but needed to double-check dimensions before use.,lfm2.5-350m
Home_and_Kitchen_5,3.0,CG,"The Blender is user-friendly but lacks smoothness and has occasional quirks during editing. Overall, decent performance for basic tasks.",lfm2.5-350m
Pet_Supplies_5,4.0,CG,The toy is soft and durable but lacks the cat's natural fur texture. Won't satisfy my cat's curiosity about its surroundings.,lfm2.5-350m
Movies_and_TV_5,3.0,CG,"Bought a good documentary, but the pacing was slow. Highly recommend if you enjoy deep dives into complex topics.",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The game was intuitive, engaging, and had deep strategic depth—perfect for both kids and adults. Highly recommended!",lfm2.5-350m
Movies_and_TV_5,4.0,CG,The film was a great watch—it followed a real-life story with heartfelt moments that stayed with me long after the credits rolled. Would love more of the same!,lfm2.5-350m
Electronics_5,4.0,CG,The HDMI cable was durable and worked flawlessly—perfect for my setup!,lfm2.5-350m
Home_and_Kitchen_5,2.0,CG,A cheap container that arrived damaged—stuck inside and needed help. Would pay more if it arrived in new condition.,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Perfect for my home improvement project—fast assembly, sturdy structure, and included mounting brackets. Highly recommend!",lfm2.5-350m
Kindle_Store_5,5.0,CG,"Perfectly written romance, beautifully illustrated with stunning artwork. The story was engaging and relatable—highly recommended!",lfm2.5-350m
Pet_Supplies_5,4.0,CG,The leash was sturdy but felt slightly soft at the end—good for small pets but not ideal for large ones.,lfm2.5-350m
Kindle_Store_5,5.0,CG,Love this read—it was engaging and well-researched! Highly recommend for readers looking for something thoughtful.,lfm2.5-350m
Pet_Supplies_5,5.0,CG,This brush is a game-changer for pet grooming! It’s super soft and handles stains effortlessly. Highly recommend to both owners and pet owners alike.,lfm2.5-350m
Books_5,5.0,CG,"⭐⭐⭐⭐ ""This book changed my perspective on stress management—so much clarity and actionable steps made it easier to cope with daily challenges.",lfm2.5-350m
Books_5,3.0,CG,"Love this book, but it’s too long and hard to read.",lfm2.5-350m
Books_5,5.0,CG,Loved the practical advice and engaging storytelling! Would recommend to anyone seeking personal growth insights.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,This classic movie was gripping and beautifully directed—perfect for fans of timeless storytelling!,lfm2.5-350m
Pet_Supplies_5,2.0,CG,This brush felt cheap and made my dog's fur look dulled. It didn't hold any bristles well.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"Perfect fit and stylish, I love how it stayed in place throughout the day. High quality with great comfort.",lfm2.5-350m
Movies_and_TV_5,3.0,CG,"The film was well-produced but lacked emotional depth. Great for a quick watch, but didn’t resonate deeply with anyone.",lfm2.5-350m
Home_and_Kitchen_5,4.0,CG,The vacuum sucks but it does its job—cleansing with ease. Needed a replacement soon.,lfm2.5-350m
Home_and_Kitchen_5,4.0,CG,The containers held my groceries safely but felt slightly firm. They stayed dry but weren't as easy to open as expected. Overall a solid purchase.,lfm2.5-350m
Kindle_Store_5,5.0,CG,Perfectly researched and engaging read—great for beginners! Highly recommend.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,Loved the colors and fit! Perfect for workwear. Highly recommend!,lfm2.5-350m
Kindle_Store_5,2.0,CG,"Great summary of the book, but some sections felt rushed and not deeply explored.",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"The cutting board is sturdy, easy to clean, and fits perfectly into my kitchen cabinet. Highly recommend!",lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,"The tent was comfortable but lacked enough storage space. Perfect for sleeping, but not ideal for packed trips.",lfm2.5-350m
Books_5,5.0,CG,A gem! The book was engaging and packed with fascinating historical tidbits. Highly recommend for anyone curious about ancient cultures.,lfm2.5-350m
Pet_Supplies_5,5.0,CG,The dog food is delicious and nutritionally balanced. It’s easy to digest and makes my pup stay healthy without side effects. Highly recommend!,lfm2.5-350m
Movies_and_TV_5,5.0,CG,"The documentary was gripping and thoroughly researched, bringing back memories of its expert insights. Highly recommended for anyone interested in history or cultural events.",lfm2.5-350m
Pet_Supplies_5,4.0,CG,"A decent quality brush, but feels slightly stiff and may scratch sensitive skin.",lfm2.5-350m
Kindle_Store_5,4.0,CG,"The plot was intriguing and engaging, but the pacing felt uneven. Overall a decent read for mystery fans.",lfm2.5-350m
Movies_and_TV_5,5.0,CG,"The film was gripping, with stunning cinematography and powerful performances that left me spellbound. Highly recommend!",lfm2.5-350m
Electronics_5,4.0,CG,"The battery lasts all night, but the price is steep. Very useful for my phone, but not worth the cost.",lfm2.5-350m
Sports_and_Outdoors_5,4.0,CG,"The pack was lightweight but held its shape well. Comfortable during long hikes, but lacked storage compartments for essentials.",lfm2.5-350m
Pet_Supplies_5,2.0,CG,"The brush is affordable and the bristles are soft, but the handle feels worn over time. Overall, manageable purchase for pet owners.",lfm2.5-350m
Electronics_5,5.0,CG,Glad to hear you loved the crisp sound and smooth bass from the new bluetooth speaker! Highly recommend for any home audio setup.,lfm2.5-350m
Kindle_Store_5,3.0,CG,"This book was clear and well-researched, but the illustrations felt outdated. Highly recommend for casual readers who want a quick overview.",lfm2.5-350m
Movies_and_TV_5,5.0,CG,This movie was breathtakingly beautiful—perfect for kids and adults alike! Highly recommend.,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,The drill held steady during tight space work and delivered smooth results on the project. Highly recommend for DIY enthusiasts!,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"Perfect fit! Comfortable and stylish, ideal for work or casual wear. Highly recommend!",lfm2.5-350m
Toys_and_Games_5,5.0,CG,"Love this new board game! Perfectly balanced, fun to play, and easy to understand. Highly recommend!",lfm2.5-350m
Movies_and_TV_5,5.0,CG,Loved this film—it beautifully captured the essence of its subject with stunning visuals and heartfelt performances. Highly recommended!,lfm2.5-350m
Books_5,5.0,CG,"The book was engaging, with a stellar narrative and thought-provoking themes. Highly recommend for both new readers and fans.",lfm2.5-350m
Kindle_Store_5,5.0,CG,This book is a masterclass in world-building! The characters are brilliantly developed and the story flows beautifully—perfect for fans of epic fantasy. Highly recommended!,lfm2.5-350m
Pet_Supplies_5,1.0,CG,"This leash was fine, mostly, but the price was too high for what it offered.",lfm2.5-350m
Electronics_5,1.0,CG,I heard it was okay but not great—sounded okay but felt a bit heavy.,lfm2.5-350m
Pet_Supplies_5,5.0,CG,Love the quality and durability—perfect for keeping my dog on track! #PetSupplies,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"The drill was reliable and easy to use, making installation quick and smooth. Highly recommend for DIY projects!",lfm2.5-350m
Pet_Supplies_5,2.0,CG,I found the brush okay but didn't use it. It felt dull and scratchy after just a few uses.,lfm2.5-350m
Toys_and_Games_5,4.0,CG,"The puzzle was fun to assemble but lacked clear instructions. It worked well for kids, but not everyone would enjoy it.",lfm2.5-350m
Kindle_Store_5,5.0,CG,Perfectly written and engaging! The romance feels fresh and relatable. Highly recommended for readers seeking a good read.,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,"The sharp blades deliver crisp cuts, and the handle is sturdy—perfect for daily use. Highly recommend for any kitchen or home setup!",lfm2.5-350m
Tools_and_Home_Improvement_5,1.0,CG,The bulbs are bright but dimmer than expected. They didn't last long after use.,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"Great fit for my run—comfortable, durable, and perfect for long hikes. Love the support!",lfm2.5-350m
Kindle_Store_5,1.0,CG,"I bought this book on sale but it felt just fine, mostly thanks to good illustrations. Hope it helps!",lfm2.5-350m
Kindle_Store_5,5.0,CG,Love this new mystery eBook! Truly engaging and well-written with surprising twists. Highly recommended!,lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,This ladder is sturdy but lacks extra stability features; good for basic use but not ideal for heavy-duty tasks.,lfm2.5-350m
Home_and_Kitchen_5,4.0,CG,"The containers were sturdy and well-stocked, but the lid didn’t seal properly after a week. Perfect for small kitchen spaces!",lfm2.5-350m
Toys_and_Games_5,3.0,CG,"This plush felt soft but worn. It was nice to hold it, though it didn't feel as cozy as the ones I bought before.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"Went in for this classic denim jacket—perfect fit, comfortable, and had a timeless look with just a few drops of spicy spray. Highly recommend!",lfm2.5-350m
Books_5,4.0,CG,Loved the colorful illustrations and simple story. Perfect for kids but could use more relatable characters.,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"The roller is durable, handles various surfaces smoothly, and fits perfectly in my workshop. Highly recommended!",lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,Love this set! Handles great and keeps sharp after use. Highly recommend for any kitchen or home!,lfm2.5-350m
Pet_Supplies_5,5.0,CG,"Love this new pet bed—it’s soft, comfortable, and made from durable stuff! Highly recommend for new pets.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,4.0,CG,"The bag was stylish but held during transport. Sleek design, but not as comfortable as expected.",lfm2.5-350m
Pet_Supplies_5,2.0,CG,"The cat toy was cute, but the plastic was lumpy and didn’t hold shape well—worthless for serious play.",lfm2.5-350m
Pet_Supplies_5,1.0,CG,I bought a generic dog food at the store—covered with limes and didn’t taste like anything. Highly recommend for budget options.,lfm2.5-350m
